id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
592879050256949248,38.978046,-77.323814,Point,Tue Apr 28 02:32:35 +0000 2015,1430206355.0,38.978046,-77.323814,Point,"[[[-77.393246, 38.90861], [-77.393246, 39.002993], [-77.304868, 39.002993], [-77.304868, 38.90861]]]",Polygon,38.90861,-77.393246,39.002993,-77.304868,"Reston, VA",Reston,VA,Reston,city,1430188355398,True,1650591830,
592879050915520512,None,None,None,Tue Apr 28 02:32:35 +0000 2015,1430206355.0,None,None,Point,"[[[-76.800034, 38.8898003], [-76.800034, 39.037765], [-76.693243, 39.037765], [-76.693243, 38.8898003]]]",Polygon,38.8898003,-76.800034,39.037765,-76.693243,"Bowie, MD",Bowie,MD,Bowie,city,1430188355555,True,144316303,
592879051259453441,None,None,None,Tue Apr 28 02:32:35 +0000 2015,1430206355.0,None,None,Point,"[[[-76.800034, 38.8898003], [-76.800034, 39.037765], [-76.693243, 39.037765], [-76.693243, 38.8898003]]]",Polygon,38.8898003,-76.800034,39.037765,-76.693243,"Bowie, MD",Bowie,MD,Bowie,city,1430188355637,True,2945293505,✧engaged to a gemini goddess✧
592879053490749440,None,None,None,Tue Apr 28 02:32:36 +0000 2015,1430206356.0,None,None,Point,"[[[-76.448383, 36.66], [-76.448383, 36.866431], [-76.143408, 36.866431], [-76.143408, 36.66]]]",Polygon,36.66,-76.448383,36.866431,-76.143408,"Chesapeake, VA",Chesapeake,VA,Chesapeake,city,1430188356169,True,2901742276,
592879054694567937,None,None,None,Tue Apr 28 02:32:36 +0000 2015,1430206356.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430188356456,True,159627054,"Destin, FL | Maryland"
592879054266769410,39.807972,-75.028231,Point,Tue Apr 28 02:32:36 +0000 2015,1430206356.0,39.807972,-75.028231,Point,"[[[-75.088811, 39.726424], [-75.088811, 39.852636], [-74.968468, 39.852636], [-74.968468, 39.726424]]]",Polygon,39.726424,-75.088811,39.852636,-74.968468,"Blackwood, NJ",Blackwood,NJ,Blackwood,city,1430188356354,True,266365999,
592879056410025985,None,None,None,Tue Apr 28 02:32:36 +0000 2015,1430206356.0,None,None,Point,"[[[-75.7886691, 39.6431], [-75.7886691, 39.715087], [-75.7235281, 39.715087], [-75.7235281, 39.6431]]]",Polygon,39.6431,-75.7886691,39.715087,-75.7235281,"Newark, DE",Newark,DE,Newark,city,1430188356865,True,1891101276,SA-USA
592879058272309249,None,None,None,Tue Apr 28 02:32:37 +0000 2015,1430206357.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430188357309,True,48232726,
592879058624651264,None,None,None,Tue Apr 28 02:32:37 +0000 2015,1430206357.0,None,None,Point,"[[[-76.451006, 36.989568], [-76.451006, 37.112225], [-76.273546, 37.112225], [-76.273546, 36.989568]]]",Polygon,36.989568,-76.451006,37.112225,-76.273546,"Hampton, VA",Hampton,VA,Hampton,city,1430188357393,True,67957751,
592879059618631680,None,None,None,Tue Apr 28 02:32:37 +0000 2015,1430206357.0,None,None,Point,"[[[-76.980974, 38.5673338], [-76.980974, 38.639709], [-76.85926, 38.639709], [-76.85926, 38.5673338]]]",Polygon,38.5673338,-76.980974,38.639709,-76.85926,"St Charles, MD",St Charles,MD,St Charles,city,1430188357630,True,624107229,NY RAISED V. MD LIVIN'❕❕
