id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593297114970595328,None,None,None,Wed Apr 29 06:13:49 +0000 2015,1430306029.0,None,None,Point,"[[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]]",Polygon,38.788657,-75.563587,41.357424,-73.88506,"New Jersey, USA",None,New Jersey,New Jersey,admin,1430288029793,True,1379461136,born hater 
593297117977964544,None,None,None,Wed Apr 29 06:13:50 +0000 2015,1430306030.0,None,None,Point,"[[[-76.915629, 38.971715], [-76.915629, 39.0153633], [-76.858787, 39.0153633], [-76.858787, 38.971715]]]",Polygon,38.971715,-76.915629,39.0153633,-76.858787,"Greenbelt, MD",Greenbelt,MD,Greenbelt,city,1430288030510,True,2883674048,
593297118367985664,None,None,None,Wed Apr 29 06:13:50 +0000 2015,1430306030.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430288030603,True,2343241279,
593297121517838337,None,None,None,Wed Apr 29 06:13:51 +0000 2015,1430306031.0,None,None,Point,"[[[-79.519308, 36.540813], [-79.519308, 36.673579], [-79.317136, 36.673579], [-79.317136, 36.540813]]]",Polygon,36.540813,-79.519308,36.673579,-79.317136,"Danville, VA",Danville,VA,Danville,city,1430288031354,True,344536154,VA
593297131688996865,None,None,None,Wed Apr 29 06:13:53 +0000 2015,1430306033.0,None,None,Point,"[[[-75.788758, 38.451038], [-75.788758, 39.839007], [-74.984165, 39.839007], [-74.984165, 38.451038]]]",Polygon,38.451038,-75.788758,39.839007,-74.984165,"Delaware, USA",None,Delaware,Delaware,admin,1430288033779,True,430383330,"Newark, Delaware"
593297139230441472,39.359386,-76.605625,Point,Wed Apr 29 06:13:55 +0000 2015,1430306035.0,39.359386,-76.605625,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430288035577,True,2861167635,
593297140492926976,None,None,None,Wed Apr 29 06:13:55 +0000 2015,1430306035.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430288035878,True,239176019,
593297152690036736,None,None,None,Wed Apr 29 06:13:58 +0000 2015,1430306038.0,None,None,Point,"[[[-75.788758, 38.451038], [-75.788758, 39.839007], [-74.984165, 39.839007], [-74.984165, 38.451038]]]",Polygon,38.451038,-75.788758,39.839007,-74.984165,"Delaware, USA",None,Delaware,Delaware,admin,1430288038786,True,566073424,Delaware
593297153075871745,39.315911,-76.595227,Point,Wed Apr 29 06:13:58 +0000 2015,1430306038.0,39.315911,-76.595227,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430288038878,True,3120511785,Marble hall 
593297154854256641,34.748373,-77.394968,Point,Wed Apr 29 06:13:59 +0000 2015,1430306039.0,34.748373,-77.394968,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430288039302,True,328215554,Richlands North Carolina
