id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593187271899119616,None,None,None,Tue Apr 28 22:57:21 +0000 2015,1430279841.0,None,None,Point,"[[[-79.519308, 36.540813], [-79.519308, 36.673579], [-79.317136, 36.673579], [-79.317136, 36.540813]]]",Polygon,36.540813,-79.519308,36.673579,-79.317136,"Danville, VA",Danville,VA,Danville,city,1430261841164,True,335689395,#GRINDFORTASHAWN ✊
593187273077870592,39.281051,-76.580896,Point,Tue Apr 28 22:57:21 +0000 2015,1430279841.0,39.281051,-76.580896,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430261841445,True,21826245,"Baltimore, MD 21230"
593187273220431872,None,None,None,Tue Apr 28 22:57:21 +0000 2015,1430279841.0,None,None,Point,"[[[-77.675429, 38.763188], [-77.675429, 38.821247], [-77.579294, 38.821247], [-77.579294, 38.763188]]]",Polygon,38.763188,-77.675429,38.821247,-77.579294,"Gainesville, VA",Gainesville,VA,Gainesville,city,1430261841479,True,2416205193,☻ shawn followed 4/7/15 ☻ 
593187275506323457,None,None,None,Tue Apr 28 22:57:22 +0000 2015,1430279842.0,None,None,Point,"[[[-76.334287, 36.820791], [-76.334287, 36.969373], [-76.177085, 36.969373], [-76.177085, 36.820791]]]",Polygon,36.820791,-76.334287,36.969373,-76.177085,"Norfolk, VA",Norfolk,VA,Norfolk,city,1430261842024,True,190060524,"ODU - Norfolk, VA - Region VII"
593187276823371776,38.386673,-75.062578,Point,Tue Apr 28 22:57:22 +0000 2015,1430279842.0,38.386673,-75.062578,Point,"[[[-75.091333, 38.32431], [-75.091333, 38.451299], [-75.04914, 38.451299], [-75.04914, 38.32431]]]",Polygon,38.32431,-75.091333,38.451299,-75.04914,"Ocean City, MD",Ocean City,MD,Ocean City,city,1430261842338,True,28350888,"Ocean City, Maryland"
593187279339917312,38.671644,-77.270186,Point,Tue Apr 28 22:57:22 +0000 2015,1430279842.0,38.671644,-77.270186,Point,"[[[-77.362725, 38.660632], [-77.362725, 38.709815], [-77.259114, 38.709815], [-77.259114, 38.660632]]]",Polygon,38.660632,-77.362725,38.709815,-77.259114,"Lake Ridge, VA",Lake Ridge,VA,Lake Ridge,city,1430261842938,True,40995716,Montréal
593187280669548545,39.286211,-76.641209,Point,Tue Apr 28 22:57:23 +0000 2015,1430279843.0,39.286211,-76.641209,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430261843255,True,2723671546,
593187281235800065,None,None,None,Tue Apr 28 22:57:23 +0000 2015,1430279843.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261843390,True,722220812,Pittsburgh
593187281294483457,None,None,None,Tue Apr 28 22:57:23 +0000 2015,1430279843.0,None,None,Point,"[[[-75.40809, 39.822204], [-75.40809, 39.875846], [-75.343739, 39.875846], [-75.343739, 39.822204]]]",Polygon,39.822204,-75.40809,39.875846,-75.343739,"Chester, PA",Chester,PA,Chester,city,1430261843404,True,1198580689,"Marlton, NJ"
593187281554579456,None,None,None,Tue Apr 28 22:57:23 +0000 2015,1430279843.0,None,None,Point,"[[[-75.2561325, 39.8198741], [-75.2561325, 39.852572], [-75.2274952, 39.852572], [-75.2274952, 39.8198741]]]",Polygon,39.8198741,-75.2561325,39.852572,-75.2274952,"Paulsboro, NJ",Paulsboro,NJ,Paulsboro,city,1430261843466,True,579036777,"Paulsboro, NJ"
593187280749223936,None,None,None,Tue Apr 28 22:57:23 +0000 2015,1430279843.0,None,None,Point,"[[[-77.19419, 38.8722664], [-77.19419, 38.8962963], [-77.149803, 38.8962963], [-77.149803, 38.8722664]]]",Polygon,38.8722664,-77.19419,38.8962963,-77.149803,"Falls Church, VA",Falls Church,VA,Falls Church,city,1430261843274,True,1667442378,
593187283941072896,None,None,None,Tue Apr 28 22:57:24 +0000 2015,1430279844.0,None,None,Point,"[[[-77.172219, 38.827378], [-77.172219, 38.934311], [-77.031779, 38.934311], [-77.031779, 38.827378]]]",Polygon,38.827378,-77.172219,38.934311,-77.031779,"Arlington, VA",Arlington,VA,Arlington,city,1430261844035,True,25239681,NYC
593187287170686976,40.490942,-78.406808,Point,Tue Apr 28 22:57:24 +0000 2015,1430279844.0,40.490942,-78.406808,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261844805,True,1084580929,Mountains of Pa
593187290173812736,39.024301,-77.146288,Point,Tue Apr 28 22:57:25 +0000 2015,1430279845.0,39.024301,-77.146288,Point,"[[[-77.248462, 38.971077], [-77.248462, 39.0693022], [-77.1418208, 39.0693022], [-77.1418208, 38.971077]]]",Polygon,38.971077,-77.248462,39.0693022,-77.1418208,"Potomac, MD",Potomac,MD,Potomac,city,1430261845521,True,183707396,Tyson's 2 & Montgomery Mall MD
593187291436294145,None,None,None,Tue Apr 28 22:57:25 +0000 2015,1430279845.0,None,None,Point,"[[[-77.027505, 39.082526], [-77.027505, 39.138719], [-76.953379, 39.138719], [-76.953379, 39.082526]]]",Polygon,39.082526,-77.027505,39.138719,-76.953379,"Cloverly, MD",Cloverly,MD,Cloverly,city,1430261845822,True,900688500,
593187293244030976,None,None,None,Tue Apr 28 22:57:26 +0000 2015,1430279846.0,None,None,Point,"[[[-77.393246, 38.90861], [-77.393246, 39.002993], [-77.304868, 39.002993], [-77.304868, 38.90861]]]",Polygon,38.90861,-77.393246,39.002993,-77.304868,"Reston, VA",Reston,VA,Reston,city,1430261846253,True,1969905283,
593187293315342336,None,None,None,Tue Apr 28 22:57:26 +0000 2015,1430279846.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261846270,True,1216489958,mount pleasant ⚽️⚾️
593187294120714240,38.928245,-77.019193,Point,Tue Apr 28 22:57:26 +0000 2015,1430279846.0,38.928245,-77.019193,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430261846462,True,455210945,WASHINGTON DC
593187298168205314,39.28019,-76.608051,Point,Tue Apr 28 22:57:27 +0000 2015,1430279847.0,39.28019,-76.608051,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430261847427,True,17013621,"Washington, DC"
593187298851868673,None,None,None,Tue Apr 28 22:57:27 +0000 2015,1430279847.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261847590,True,1658442314,
593187299254358016,None,None,None,Tue Apr 28 22:57:27 +0000 2015,1430279847.0,None,None,Point,"[[[-77.31732, 39.12466], [-77.31732, 39.215563], [-77.21136, 39.215563], [-77.21136, 39.12466]]]",Polygon,39.12466,-77.31732,39.215563,-77.21136,"Germantown, MD",Germantown,MD,Germantown,city,1430261847686,True,2857888541,New York 
593187301573971968,None,None,None,Tue Apr 28 22:57:28 +0000 2015,1430279848.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430261848239,True,2264552319,
593187302140162048,None,None,None,Tue Apr 28 22:57:28 +0000 2015,1430279848.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261848374,True,2548733700,
593187302307954688,None,None,None,Tue Apr 28 22:57:28 +0000 2015,1430279848.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261848414,True,20261690,"Lancaster, Pa."
593187303209721856,39.25772,-76.490672,Point,Tue Apr 28 22:57:28 +0000 2015,1430279848.0,39.25772,-76.490672,Point,"[[[-76.529818, 39.2227017], [-76.529818, 39.306282], [-76.447351, 39.306282], [-76.447351, 39.2227017]]]",Polygon,39.2227017,-76.529818,39.306282,-76.447351,"Dundalk, MD",Dundalk,MD,Dundalk,city,1430261848629,True,779335621,
593187308406464512,37.564812,-77.468468,Point,Tue Apr 28 22:57:29 +0000 2015,1430279849.0,37.564812,-77.468468,Point,"[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]",Polygon,37.447046,-77.601044,37.61272,-77.385297,"Richmond, VA",Richmond,VA,Richmond,city,1430261849868,True,2869510421,1105 N Boulevard Richmond VA 
593187308033208320,None,None,None,Tue Apr 28 22:57:29 +0000 2015,1430279849.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430261849779,True,747441085,"Charlotte, NC "
593187308221833216,None,None,None,Tue Apr 28 22:57:29 +0000 2015,1430279849.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430261849824,True,2995751217,The Hub...
593187312017809408,None,None,None,Tue Apr 28 22:57:30 +0000 2015,1430279850.0,None,None,Point,"[[[-77.375572, 37.5211418], [-77.375572, 37.576879], [-77.2705309, 37.576879], [-77.2705309, 37.5211418]]]",Polygon,37.5211418,-77.375572,37.576879,-77.2705309,"Highland Springs, VA",Highland Springs,VA,Highland Springs,city,1430261850729,True,2852360176,
593187311258566656,None,None,None,Tue Apr 28 22:57:30 +0000 2015,1430279850.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430261850548,True,3196339996,
593187312365916160,40.278085,-76.941612,Point,Tue Apr 28 22:57:30 +0000 2015,1430279850.0,40.278085,-76.941612,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261850812,True,19383064,"Harrisburg, Pa."
593187313435422721,None,None,None,Tue Apr 28 22:57:31 +0000 2015,1430279851.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430261851067,True,739698416,
593187313666170880,None,None,None,Tue Apr 28 22:57:31 +0000 2015,1430279851.0,None,None,Point,"[[[-76.776462, 39.383624], [-76.776462, 39.421885], [-76.726496, 39.421885], [-76.726496, 39.383624]]]",Polygon,39.383624,-76.776462,39.421885,-76.726496,"Garrison, MD",Garrison,MD,Garrison,city,1430261851122,True,18221681,"Baltimore, MD"
