id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593061842815045634,None,None,None,Tue Apr 28 14:38:56 +0000 2015,1430249936.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430231936540,True,2985672637,
593061843477864449,None,None,None,Tue Apr 28 14:38:56 +0000 2015,1430249936.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430231936698,True,491824573,Baltimore MD
593061842970251266,None,None,None,Tue Apr 28 14:38:56 +0000 2015,1430249936.0,None,None,Point,"[[[-75.7886691, 39.6431], [-75.7886691, 39.715087], [-75.7235281, 39.715087], [-75.7235281, 39.6431]]]",Polygon,39.6431,-75.7886691,39.715087,-75.7235281,"Newark, DE",Newark,DE,Newark,city,1430231936577,True,2936551646,"Delaware, the U.S."
593061846107738112,None,None,None,Tue Apr 28 14:38:57 +0000 2015,1430249937.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430231937325,True,1031743622,
593061846728482816,None,None,None,Tue Apr 28 14:38:57 +0000 2015,1430249937.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430231937473,True,2168993495,
593061856236818432,39.11376,-76.726777,Point,Tue Apr 28 14:38:59 +0000 2015,1430249939.0,39.11376,-76.726777,Point,"[[[-76.7779697, 39.084364], [-76.7779697, 39.1400701], [-76.71328, 39.1400701], [-76.71328, 39.084364]]]",Polygon,39.084364,-76.7779697,39.1400701,-76.71328,"Fort George G Meade, MD",Fort George G Meade,MD,Fort George G Meade,city,1430231939740,True,2348856350,
593061856836767746,None,None,None,Tue Apr 28 14:38:59 +0000 2015,1430249939.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430231939883,True,370956759,Mervo'16
593061860208943104,None,None,None,Tue Apr 28 14:39:00 +0000 2015,1430249940.0,None,None,Point,"[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]",Polygon,37.447046,-77.601044,37.61272,-77.385297,"Richmond, VA",Richmond,VA,Richmond,city,1430231940687,True,105842485,
593061860233973760,None,None,None,Tue Apr 28 14:39:00 +0000 2015,1430249940.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430231940693,True,3132247251,
593061860464812033,38.863317,-76.992791,Point,Tue Apr 28 14:39:00 +0000 2015,1430249940.0,38.863317,-76.992791,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430231940748,True,493270042,
593061862327119874,39.285313,-76.618172,Point,Tue Apr 28 14:39:01 +0000 2015,1430249941.0,39.285313,-76.618172,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430231941192,True,320006542,
593061862268350464,39.6996,-75.629898,Point,Tue Apr 28 14:39:01 +0000 2015,1430249941.0,39.6996,-75.629898,Point,"[[[-75.788758, 38.451038], [-75.788758, 39.839007], [-74.984165, 39.839007], [-74.984165, 38.451038]]]",Polygon,38.451038,-75.788758,39.839007,-74.984165,"Delaware, USA",None,Delaware,Delaware,admin,1430231941178,True,294775054,"DE, WestPhillyAllDay"
593061862712934402,None,None,None,Tue Apr 28 14:39:01 +0000 2015,1430249941.0,None,None,Point,"[[[-77.001308, 38.760754], [-77.001308, 38.83211], [-76.937212, 38.83211], [-76.937212, 38.760754]]]",Polygon,38.760754,-77.001308,38.83211,-76.937212,"Oxon Hill, MD",Oxon Hill,MD,Oxon Hill,city,1430231941284,True,547220457,
593061865573490688,None,None,None,Tue Apr 28 14:39:01 +0000 2015,1430249941.0,None,None,Point,"[[[-76.22808, 36.672684], [-76.22808, 36.932399], [-75.9118121, 36.932399], [-75.9118121, 36.672684]]]",Polygon,36.672684,-76.22808,36.932399,-75.9118121,"Virginia Beach, VA",Virginia Beach,VA,Virginia Beach,city,1430231941966,True,389757831,"Norfolk, VA"
593061866177482752,None,None,None,Tue Apr 28 14:39:02 +0000 2015,1430249942.0,None,None,Point,"[[[-77.393246, 38.90861], [-77.393246, 39.002993], [-77.304868, 39.002993], [-77.304868, 38.90861]]]",Polygon,38.90861,-77.393246,39.002993,-77.304868,"Reston, VA",Reston,VA,Reston,city,1430231942110,True,41603348,"Washington, DC"
593061867955855361,None,None,None,Tue Apr 28 14:39:02 +0000 2015,1430249942.0,None,None,Point,"[[[-76.902529, 38.825445], [-76.902529, 38.880084], [-76.829437, 38.880084], [-76.829437, 38.825445]]]",Polygon,38.825445,-76.902529,38.880084,-76.829437,"Forestville, MD",Forestville,MD,Forestville,city,1430231942534,True,158056426,SUITLAND nigga
593061869214138368,37.500635,-77.438905,Point,Tue Apr 28 14:39:02 +0000 2015,1430249942.0,37.500635,-77.438905,Point,"[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]",Polygon,37.447046,-77.601044,37.61272,-77.385297,"Richmond, VA",Richmond,VA,Richmond,city,1430231942834,True,61514072,
593061871403544576,None,None,None,Tue Apr 28 14:39:03 +0000 2015,1430249943.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430231943356,True,1635863048,"Harrisburg, NC"
593061874746433537,None,None,None,Tue Apr 28 14:39:04 +0000 2015,1430249944.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430231944153,True,478974756,
593061874759036929,None,None,None,Tue Apr 28 14:39:04 +0000 2015,1430249944.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430231944156,True,1102552800,NSHS
593061876579307520,None,None,None,Tue Apr 28 14:39:04 +0000 2015,1430249944.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430231944590,True,78694788,Washington D.C.
593061877594329088,None,None,None,Tue Apr 28 14:39:04 +0000 2015,1430249944.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430231944832,True,1046642095,
593061878970089472,None,None,None,Tue Apr 28 14:39:05 +0000 2015,1430249945.0,None,None,Point,"[[[-77.174729, 38.836443], [-77.174729, 38.87196], [-77.140648, 38.87196], [-77.140648, 38.836443]]]",Polygon,38.836443,-77.174729,38.87196,-77.140648,"Lake Barcroft, VA",Lake Barcroft,VA,Lake Barcroft,city,1430231945160,True,1574311772,
593061881742544896,None,None,None,Tue Apr 28 14:39:05 +0000 2015,1430249945.0,None,None,Point,"[[[-78.0280841, 39.426663], [-78.0280841, 39.494633], [-77.94245, 39.494633], [-77.94245, 39.426663]]]",Polygon,39.426663,-78.0280841,39.494633,-77.94245,"Martinsburg, WV",Martinsburg,WV,Martinsburg,city,1430231945821,True,153289113,WV
