id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593879116543299584,39.304727,-76.62277,Point,Thu Apr 30 20:46:29 +0000 2015,1430444789.0,39.304727,-76.62277,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426789781,True,199324673,"Baltimore, Maryland USA"
593879117629661184,None,None,None,Thu Apr 30 20:46:30 +0000 2015,1430444790.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430426790040,True,143653906,
593879118443327489,39.302684,-76.614317,Point,Thu Apr 30 20:46:30 +0000 2015,1430444790.0,39.302684,-76.614317,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426790234,True,199324673,"Baltimore, Maryland USA"
593879119227654144,None,None,None,Thu Apr 30 20:46:30 +0000 2015,1430444790.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430426790421,True,609103010,
593879120007815168,None,None,None,Thu Apr 30 20:46:30 +0000 2015,1430444790.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426790607,True,115992534,Places. 
593879122079838208,None,None,None,Thu Apr 30 20:46:31 +0000 2015,1430444791.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430426791101,True,2796356155,
593879123275186176,None,None,None,Thu Apr 30 20:46:31 +0000 2015,1430444791.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430426791386,True,2202621450,"South Blue, Tx"
593879126026670080,None,None,None,Thu Apr 30 20:46:32 +0000 2015,1430444792.0,None,None,Point,"[[[-76.334287, 36.820791], [-76.334287, 36.969373], [-76.177085, 36.969373], [-76.177085, 36.820791]]]",Polygon,36.820791,-76.334287,36.969373,-76.177085,"Norfolk, VA",Norfolk,VA,Norfolk,city,1430426792042,True,39133173,804➡️757 
593879127293358081,None,None,None,Thu Apr 30 20:46:32 +0000 2015,1430444792.0,None,None,Point,"[[[-76.734394, 39.019327], [-76.734394, 39.103254], [-76.643899, 39.103254], [-76.643899, 39.019327]]]",Polygon,39.019327,-76.734394,39.103254,-76.643899,"Odenton, MD",Odenton,MD,Odenton,city,1430426792344,True,2411156670,
593879127989604353,None,None,None,Thu Apr 30 20:46:32 +0000 2015,1430444792.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430426792510,True,1390812006,☪☮ę✡ï☯✞
593879128543252480,39.27762,-76.570813,Point,Thu Apr 30 20:46:32 +0000 2015,1430444792.0,39.27762,-76.570813,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426792642,True,199324673,"Baltimore, Maryland USA"
593879129398878208,None,None,None,Thu Apr 30 20:46:32 +0000 2015,1430444792.0,None,None,Point,"[[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]]",Polygon,38.788657,-75.563587,41.357424,-73.88506,"New Jersey, USA",None,New Jersey,New Jersey,admin,1430426792846,True,244167380,New Jersey
593879131189805057,39.364325,-76.545995,Point,Thu Apr 30 20:46:33 +0000 2015,1430444793.0,39.364325,-76.545995,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426793273,True,199324673,"Baltimore, Maryland USA"
593879131332452352,38.902093,-77.035881,Point,Thu Apr 30 20:46:33 +0000 2015,1430444793.0,38.902093,-77.035881,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430426793307,True,823429424,"Washington, DC"
593879131256922112,37.513441,-77.647987,Point,Thu Apr 30 20:46:33 +0000 2015,1430444793.0,37.513441,-77.647987,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430426793289,True,1466219694,teambabe
593879134243258368,39.34972,-76.55891,Point,Thu Apr 30 20:46:34 +0000 2015,1430444794.0,39.34972,-76.55891,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426794001,True,199324673,"Baltimore, Maryland USA"
593879135002501121,None,None,None,Thu Apr 30 20:46:34 +0000 2015,1430444794.0,None,None,Point,"[[[-79.487651, 37.886607], [-79.487651, 39.723622], [-74.986286, 39.723622], [-74.986286, 37.886607]]]",Polygon,37.886607,-79.487651,39.723622,-74.986286,"Maryland, USA",None,Maryland,Maryland,admin,1430426794182,True,2960886015,selfmadeT 
593879137594548224,None,None,None,Thu Apr 30 20:46:34 +0000 2015,1430444794.0,None,None,Point,"[[[-75.169515, 39.797867], [-75.169515, 39.812956], [-75.15091, 39.812956], [-75.15091, 39.797867]]]",Polygon,39.797867,-75.169515,39.812956,-75.15091,"Oak Valley, NJ",Oak Valley,NJ,Oak Valley,city,1430426794800,True,65763893,Silent Hill
593879139246997506,None,None,None,Thu Apr 30 20:46:35 +0000 2015,1430444795.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430426795194,True,1961283374,
593879139855278080,38.518681,-78.717668,Point,Thu Apr 30 20:46:35 +0000 2015,1430444795.0,38.518681,-78.717668,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430426795339,True,337299349,
593879141629435904,39.286377,-76.625171,Point,Thu Apr 30 20:46:35 +0000 2015,1430444795.0,39.286377,-76.625171,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430426795762,True,199324673,"Baltimore, Maryland USA"
593879141931429888,None,None,None,Thu Apr 30 20:46:35 +0000 2015,1430444795.0,None,None,Point,"[[[-77.063895, 39.533477], [-77.063895, 39.6212588], [-76.9327, 39.6212588], [-76.9327, 39.533477]]]",Polygon,39.533477,-77.063895,39.6212588,-76.9327,"Westminster, MD",Westminster,MD,Westminster,city,1430426795834,True,450989397,im just chasin the sun ☀️
593879142254256128,None,None,None,Thu Apr 30 20:46:35 +0000 2015,1430444795.0,None,None,Point,"[[[-79.519308, 36.540813], [-79.519308, 36.673579], [-79.317136, 36.673579], [-79.317136, 36.540813]]]",Polygon,36.540813,-79.519308,36.673579,-79.317136,"Danville, VA",Danville,VA,Danville,city,1430426795911,True,352562058,#free uncle ✨rip brother & dad
593879142862442496,None,None,None,Thu Apr 30 20:46:36 +0000 2015,1430444796.0,None,None,Point,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",Polygon,36.540739,-83.67529,39.466012,-75.16644,"Virginia, USA",None,Virginia,Virginia,admin,1430426796056,True,470592959,June 21st ✨
593879143386853376,None,None,None,Thu Apr 30 20:46:36 +0000 2015,1430444796.0,None,None,Point,"[[[-77.184452, 38.739182], [-77.184452, 38.798553], [-77.119991, 38.798553], [-77.119991, 38.739182]]]",Polygon,38.739182,-77.184452,38.798553,-77.119991,"Franconia, VA",Franconia,VA,Franconia,city,1430426796181,True,970791012,DC/USA
