id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593445096080703488,None,None,None,Wed Apr 29 16:01:51 +0000 2015,1430341311.0,None,None,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430323311239,True,2925622577,
593445098635026433,None,None,None,Wed Apr 29 16:01:51 +0000 2015,1430341311.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430323311848,True,114277959,
593445098806968321,None,None,None,Wed Apr 29 16:01:51 +0000 2015,1430341311.0,None,None,Point,"[[[-77.096062, 38.730221], [-77.096062, 38.765894], [-77.057234, 38.765894], [-77.057234, 38.730221]]]",Polygon,38.730221,-77.096062,38.765894,-77.057234,"Hybla Valley, VA",Hybla Valley,VA,Hybla Valley,city,1430323311889,True,2284155284,rest in paradise Mook & G 
593445100295954432,None,None,None,Wed Apr 29 16:01:52 +0000 2015,1430341312.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430323312244,True,1065869268,
593445100476362753,None,None,None,Wed Apr 29 16:01:52 +0000 2015,1430341312.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430323312287,True,3070124846,PA
593445102187630593,36.841852,-76.189369,Point,Wed Apr 29 16:01:52 +0000 2015,1430341312.0,36.841852,-76.189369,Point,"[[[-76.334287, 36.820791], [-76.334287, 36.969373], [-76.177085, 36.969373], [-76.177085, 36.820791]]]",Polygon,36.820791,-76.334287,36.969373,-76.177085,"Norfolk, VA",Norfolk,VA,Norfolk,city,1430323312695,True,359160353,"Virginia Beach, VA"
593445103613644803,None,None,None,Wed Apr 29 16:01:53 +0000 2015,1430341313.0,None,None,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430323313035,True,65943167,Pennsyltucky
593445105035522048,39.136369,-77.195266,Point,Wed Apr 29 16:01:53 +0000 2015,1430341313.0,39.136369,-77.195266,Point,"[[[-77.252801, 39.102707], [-77.252801, 39.169487], [-77.1630643, 39.169487], [-77.1630643, 39.102707]]]",Polygon,39.102707,-77.252801,39.169487,-77.1630643,"Gaithersburg, MD",Gaithersburg,MD,Gaithersburg,city,1430323313374,True,631359757,
593445105140408320,None,None,None,Wed Apr 29 16:01:53 +0000 2015,1430341313.0,None,None,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430323313399,True,487119609,"Washington, DC and PA"
593445107120078848,40.206982,-80.559813,Point,Wed Apr 29 16:01:53 +0000 2015,1430341313.0,40.206982,-80.559813,Point,"[[[-82.644739, 37.201483], [-82.644739, 40.638802], [-77.718935, 40.638802], [-77.718935, 37.201483]]]",Polygon,37.201483,-82.644739,40.638802,-77.718935,"West Virginia, USA",None,West Virginia,West Virginia,admin,1430323313871,True,80618065,BethanyCollege;student athlete
