id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
594143629440131075,None,None,None,Fri May 01 14:17:34 +0000 2015,1430507854.0,None,None,Point,"[[[-77.485561, 38.840172], [-77.485561, 38.917243], [-77.364749, 38.917243], [-77.364749, 38.840172]]]",Polygon,38.840172,-77.485561,38.917243,-77.364749,"Chantilly, VA",Chantilly,VA,Chantilly,city,1430489854570,True,327532032,D M [Va]gina
594143632032141312,39.292326,-76.573429,Point,Fri May 01 14:17:35 +0000 2015,1430507855.0,39.292326,-76.573429,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430489855188,True,199324673,"Baltimore, Maryland USA"
594143634213228544,39.292377,-76.573274,Point,Fri May 01 14:17:35 +0000 2015,1430507855.0,39.292377,-76.573274,Point,"[[[-76.711517, 39.197211], [-76.711517, 39.372215], [-76.529388, 39.372215], [-76.529388, 39.197211]]]",Polygon,39.197211,-76.711517,39.372215,-76.529388,"Baltimore, MD",Baltimore,MD,Baltimore,city,1430489855708,True,199324673,"Baltimore, Maryland USA"
594143635505094656,38.849791,-77.078219,Point,Fri May 01 14:17:36 +0000 2015,1430507856.0,38.849791,-77.078219,Point,"[[[-77.172219, 38.827378], [-77.172219, 38.934311], [-77.031779, 38.934311], [-77.031779, 38.827378]]]",Polygon,38.827378,-77.172219,38.934311,-77.031779,"Arlington, VA",Arlington,VA,Arlington,city,1430489856016,True,41395061,"Washington, DC"
594143636763353088,None,None,None,Fri May 01 14:17:36 +0000 2015,1430507856.0,None,None,Point,"[[[-84.32187, 33.752879], [-84.32187, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]",Polygon,33.752879,-84.32187,36.588118,-75.40012,"North Carolina, USA",None,North Carolina,North Carolina,admin,1430489856316,True,1299327673,BYU
